voltage,current,temperature,cycle_count,capacity,soh
3.351,0.6918,8.8938,21,0.8682,71.42
3.3533,0.6809,8.8183,22,0.8444,69.46
3.3628,0.6854,8.8179,23,0.8657,71.21
3.3572,0.6878,8.8133,24,0.8487,69.81
3.3532,0.688,8.798,25,0.8365,68.81
3.4614,1.8939,30.5747,1,1.7287,99.84
3.4852,1.9196,29.9577,2,1.7315,100.0
3.4887,1.9415,29.6574,3,1.7282,99.81
3.4946,1.9524,29.5811,4,1.7203,99.36
3.5041,1.9696,29.8525,5,1.7222,99.46
3.5119,1.9934,30.1332,6,1.7087,98.68
3.5099,1.9998,29.7405,7,1.7036,98.39
3.5085,1.9996,29.5034,8,1.6958,97.94
3.5094,1.9995,29.3245,9,1.6949,97.89
3.5046,1.9995,29.2257,10,1.6875,97.46
3.5095,1.9994,29.2382,11,1.686,97.37
3.505,1.9994,29.2061,12,1.6783,96.93
3.5081,1.9991,29.1839,13,1.674,96.68
3.5057,1.9992,29.1537,14,1.6722,96.58
3.5049,1.999,29.1063,15,1.676,96.8
3.5021,1.9989,29.1267,16,1.6618,95.98
3.5057,1.9989,29.1154,17,1.6607,95.91
3.5018,1.9987,29.1227,18,1.6531,95.47
3.5026,1.9984,29.1377,19,1.65,95.29
3.5038,1.9988,29.3575,20,1.6813,97.1
3.5125,1.9988,30.0583,21,1.6701,96.45
3.5093,1.9987,30.3356,22,1.6672,96.29
3.5072,1.9985,30.2279,23,1.6569,95.69
3.5055,1.9985,30.0407,24,1.645,95.0
3.5041,1.9984,29.9951,25,1.6392,94.67
3.5006,1.9984,30.2995,26,1.6411,94.78
3.5043,1.9984,30.6809,27,1.6433,94.91
3.5013,1.9982,30.6634,28,1.6299,94.13
3.5014,1.998,30.4085,29,1.6239,93.78
3.4935,1.9979,30.2394,30,1.6186,93.48
3.4919,1.9978,30.1387,31,1.6193,93.52
3.4957,1.998,30.4909,32,1.6146,93.25
3.4919,1.9978,30.5292,33,1.6072,92.82
3.49,1.9976,30.1796,34,1.6013,92.48
3.4878,1.9976,29.9331,35,1.594,92.06
3.482,1.9974,29.8551,36,1.5947,92.1
3.4858,1.9975,30.2574,37,1.5882,91.73
3.485,1.9975,30.5628,38,1.588,91.71
3.484,1.9973,30.59,39,1.5799,91.25
3.4796,1.9971,30.1903,40,1.5656,90.42
3.3758,0.9606,8.3362,41,1.4377,83.04
3.425,0.9944,8.0883,42,1.5246,88.05
3.4278,0.9986,8.1086,43,1.5215,87.87
3.426,1.0008,8.1795,44,1.5155,87.53
3.4271,1.0029,8.1333,45,1.5044,86.89
3.4225,1.003,8.2215,46,1.5002,86.64
3.4138,1.0029,8.196,47,1.489,86.0
3.4153,1.0029,8.1636,48,1.481,85.54
3.4113,1.0028,8.1823,49,1.4763,85.26
3.4062,1.0029,8.2399,50,1.4663,84.68
3.4041,1.0028,8.3144,51,1.4593,84.28
3.3921,1.0027,8.2033,52,1.4457,83.5
3.3962,1.0027,8.2524,53,1.4401,83.17
3.3958,1.0027,8.2475,54,1.429,82.53
3.3925,1.0027,8.1794,55,1.4142,81.67
3.3893,1.0027,8.338,56,1.4156,81.76
3.3779,1.0025,8.2933,57,1.3994,80.82
3.387,1.0024,8.3731,58,1.396,80.62
3.3829,1.0025,8.329,59,1.393,80.45
3.3775,1.0024,8.3961,60,1.3741,79.36
3.3781,1.0024,8.4369,61,1.3752,79.43
3.3642,1.0023,8.4198,62,1.3672,78.96
3.3706,1.0022,8.4098,63,1.3569,78.37
3.3664,1.0022,8.3701,64,1.3449,77.68
3.3609,1.0022,8.3343,65,1.3375,77.24
3.4759,1.8551,30.9079,1,1.7138,100.0
3.4897,1.8689,30.3638,2,1.6956,98.94
3.4901,1.8841,30.0761,3,1.6815,98.12
3.494,1.8941,30.059,4,1.6786,97.95
3.5005,1.9104,30.4171,5,1.6694,97.41
3.5075,1.9268,30.6176,6,1.6612,96.93
3.5055,1.9325,30.2582,7,1.6506,96.32
3.5051,1.9255,29.9367,8,1.6424,95.84
3.5024,1.925,29.7476,9,1.6354,95.42
3.5007,1.9244,29.699,10,1.6332,95.3
3.5019,1.9239,29.7466,11,1.6259,94.87
3.5002,1.9169,29.643,12,1.618,94.41
3.5008,1.9227,29.6639,13,1.6137,94.16
3.5005,1.9157,29.6377,14,1.6058,93.7
3.4962,1.9087,29.5936,15,1.6034,93.56
3.4993,1.9079,29.6392,16,1.5951,93.08
3.5008,1.9075,29.6662,17,1.5878,92.65
3.4976,1.9,29.6359,18,1.5801,92.2
3.497,1.9041,29.6719,19,1.5756,91.93
3.4931,1.8929,29.9932,20,1.595,93.07
3.5003,1.8992,30.6813,21,1.5898,92.77
3.5027,1.8918,30.8712,22,1.5808,92.24
3.5019,1.8908,30.78,23,1.5704,91.64
3.4968,1.8969,30.5815,24,1.5643,91.28
3.4938,1.8961,30.5466,25,1.5583,90.93
3.4981,1.8818,30.9233,26,1.5537,90.66
3.4998,1.8812,31.2259,27,1.5495,90.42
3.4987,1.8806,31.1632,28,1.5424,90.0
3.4969,1.8941,31.1306,29,1.5426,90.01
3.4895,1.879,30.8372,30,1.5309,89.33
3.4872,1.8711,30.6413,31,1.5248,88.97
3.4906,1.8702,31.0173,32,1.5197,88.67
3.4876,1.8696,30.939,33,1.5124,88.25
3.4843,1.8681,30.5854,34,1.4999,87.52
3.4811,1.8673,30.3648,35,1.4924,87.08
3.4751,1.8595,30.4324,36,1.4926,87.1
3.4772,1.8663,30.8318,37,1.4924,87.08
3.4822,1.8581,31.095,38,1.4853,86.67
3.4803,1.8571,31.0385,39,1.4772,86.2
3.4715,1.8634,30.6523,40,1.4695,85.74
3.4694,0.9908,7.7849,41,1.5251,88.99
3.4897,0.9918,7.6773,42,1.5526,90.59
3.4883,0.9917,7.7204,43,1.5428,90.02
3.4829,0.9916,7.795,44,1.5332,89.46
3.4798,0.9893,7.802,45,1.5153,88.42
3.4724,0.987,7.8854,46,1.5075,87.96
3.4656,0.9825,7.8656,47,1.4896,86.92
3.4622,0.9801,7.8409,48,1.4781,86.25
3.457,0.9775,7.8661,49,1.47,85.78
3.4492,0.9753,7.9393,50,1.4566,84.99
3.4476,0.9704,8.0204,51,1.446,84.37
3.4359,0.9703,7.9093,52,1.4326,83.59
3.4394,0.9652,7.9765,53,1.4197,82.84
3.4372,0.9624,7.9752,54,1.4013,81.76
3.4327,0.9596,7.9193,55,1.3863,80.89
3.4313,0.957,8.0878,56,1.3841,80.76
3.4238,0.9522,8.0226,57,1.3652,79.66
3.4258,0.9541,8.1295,58,1.3615,79.44
3.4199,0.9513,8.0897,59,1.351,78.83
3.4195,0.9432,8.1444,60,1.3283,77.5
3.4122,0.9478,8.232,61,1.3257,77.36
3.4074,0.9404,8.2075,62,1.3143,76.69
3.4129,0.9373,8.1893,63,1.3003,75.87
3.4086,0.934,8.1395,64,1.2881,75.16
3.4058,0.9308,8.1139,65,1.2768,74.5
3.4397,1.8099,32.0833,1,1.6865,100.0
3.4528,1.8219,31.4429,2,1.6625,98.57
3.4522,1.8359,31.1499,3,1.6534,98.04
3.4552,1.8455,31.1295,4,1.6452,97.55
3.4637,1.8547,31.514,5,1.6357,96.98
3.468,1.8756,31.6348,6,1.6268,96.46
3.4679,1.8741,31.2737,7,1.616,95.82
3.4651,1.873,31.0514,8,1.6076,95.32
3.4639,1.8719,30.8253,9,1.6003,94.89
3.4619,1.8711,30.7723,10,1.5979,94.74
3.462,1.8699,30.7779,11,1.59,94.28
3.4608,1.8625,30.7341,12,1.5816,93.78
3.4628,1.8611,30.7119,13,1.5715,93.18
3.4614,1.8535,30.6922,14,1.5632,92.69
3.4599,1.8465,30.6567,15,1.5607,92.54
3.4592,1.845,30.6777,16,1.5524,92.05
3.4594,1.8438,30.6704,17,1.5445,91.58
3.4595,1.8359,30.6959,18,1.5366,91.11
3.4578,1.838,30.6936,19,1.5307,90.76
3.4604,1.8224,31.3318,20,1.5452,91.62
3.4674,1.8278,32.0031,21,1.5397,91.3
3.4682,1.82,32.2291,22,1.5305,90.75
3.4663,1.8182,32.116,23,1.52,90.12
3.4597,1.8235,31.9691,24,1.5137,89.75
3.4622,1.8148,31.8747,25,1.5013,89.02
3.4629,1.8076,32.2433,26,1.5024,89.08
3.4629,1.8065,32.6219,27,1.4981,88.83
3.4614,1.8053,32.5347,28,1.4907,88.39
3.4568,1.8106,32.3151,29,1.4844,88.02
3.4576,1.7951,32.1123,30,1.4725,87.31
3.4564,1.787,31.7443,31,1.4663,86.94
3.4559,1.7929,32.1135,32,1.4671,86.99
3.4537,1.7914,32.048,33,1.4594,86.53
3.4527,1.7891,31.708,34,1.4468,85.79
3.4494,1.7877,31.4672,35,1.4391,85.33
3.4464,1.7798,31.5605,36,1.439,85.32
3.447,1.7861,31.8877,37,1.4386,85.3
3.4511,1.7775,32.1648,38,1.4313,84.87
3.4504,1.7758,32.133,39,1.423,84.37
3.4447,1.7811,31.7513,40,1.415,83.9
3.4385,0.9487,7.8316,41,1.478,87.64
3.4577,0.943,7.7305,42,1.4941,88.59
3.4554,0.9449,7.788,43,1.488,88.23
3.4534,0.9422,7.8498,44,1.4748,87.45
3.4534,0.9415,7.8632,45,1.4604,86.59
3.4461,0.9389,7.9301,46,1.4524,86.12
3.4382,0.9382,7.8884,47,1.4411,85.45
3.4385,0.9336,7.818,48,1.43,84.79
3.4365,0.9278,7.831,49,1.4139,83.84
3.4352,0.9211,7.8786,50,1.3973,82.85
3.4335,0.9181,7.9603,51,1.3865,82.21
3.4251,0.9148,7.8258,52,1.3725,81.38
3.4329,0.9097,7.8717,53,1.3599,80.63
3.4317,0.9089,7.8729,54,1.3487,79.97
3.4305,0.9054,7.7877,55,1.3334,79.06
3.4189,0.9123,7.9979,56,1.3388,79.38
3.4224,0.8994,7.8819,57,1.3153,77.99
3.4161,0.911,8.0224,58,1.323,78.44
3.4159,0.9055,7.9779,59,1.3087,77.6
3.4208,0.8972,8.0168,60,1.2897,76.47
3.4122,0.9037,8.1044,61,1.2906,76.53
3.4114,0.8935,8.0214,62,1.2752,75.61
3.4151,0.8951,8.0129,63,1.2686,75.22
3.414,0.8917,7.9442,64,1.2566,74.51
3.4107,0.8906,7.9049,65,1.2486,74.04
3.3507,0.6797,9.4852,1,1.082,100.0
3.3437,0.6849,9.4125,2,0.928,85.76
3.3571,0.6647,9.1444,3,0.8852,81.81
3.3586,0.651,9.0742,4,0.8581,79.31
3.3661,0.6403,9.0637,5,0.8409,77.72
3.3679,0.6318,9.0766,6,0.8245,76.21
3.3577,0.6177,9.265,7,0.7936,73.35
3.3697,0.6277,9.3394,8,0.8184,75.64
3.3747,0.6229,9.3086,9,0.7978,73.73
3.3818,0.6166,9.2541,10,0.7994,73.88
3.3852,0.6126,9.2917,11,0.7783,71.93
3.3813,0.6122,9.3104,12,0.7804,72.12
3.349,0.616,9.2978,13,0.7713,71.29
3.3695,0.6255,9.2456,14,0.7953,73.5
3.3771,0.6181,9.2186,15,0.7824,72.31
3.3821,0.6122,9.1941,16,0.7649,70.7
3.386,0.6066,9.1883,17,0.7545,69.73
3.383,0.6065,9.2119,18,0.7504,69.35
3.3788,0.6023,9.1569,19,0.7407,68.46
3.3891,0.5863,9.1045,20,0.7309,67.55
3.3784,0.6039,9.1962,21,0.7287,67.35
3.3779,0.6041,9.2243,22,0.7161,66.18
3.3727,0.6019,9.2393,23,0.7129,65.89
3.3807,0.604,9.2205,24,0.7142,66.01
3.3889,0.6007,9.1406,25,0.7191,66.46
3.3855,0.6034,9.0527,26,0.7174,66.3
3.3757,0.6067,9.3115,27,0.7071,65.35
3.3779,0.6016,9.1679,28,0.7035,65.02
3.3736,0.6099,9.2878,29,0.6941,64.15
3.3687,0.6122,9.3222,30,0.6914,63.9
3.3718,0.6134,9.2897,31,0.6972,64.43
3.3664,0.614,9.3659,32,0.6832,63.15
3.3423,0.6006,9.328,33,0.6822,63.05
3.3723,0.613,9.3731,34,0.729,67.37
3.3576,0.6244,9.3068,35,0.7139,65.98
3.3698,0.614,9.3395,36,0.6958,64.31
3.3767,0.6093,9.1328,37,0.7018,64.87
3.3567,0.6216,9.3438,38,0.6912,63.88
3.3717,0.6051,9.2576,39,0.6843,63.25
3.3585,0.6207,9.3843,40,0.6741,62.31
3.3733,0.6015,9.145,41,0.667,61.65
3.3676,0.6147,9.2626,42,0.6804,62.89
3.3633,0.6172,9.4001,43,0.6618,61.16
3.3465,0.621,9.4193,44,0.6623,61.21
3.3599,0.6205,9.2078,45,0.6679,61.73
3.3496,0.6248,9.479,46,0.6489,59.97
3.3524,0.6221,9.3754,47,0.6504,60.11
3.3563,0.625,9.349,48,0.6572,60.74
3.3406,0.6237,9.5398,49,0.6364,58.81
3.3485,0.6278,9.4369,50,0.6536,60.41
3.3329,0.6341,9.4879,51,0.6391,59.07
3.3518,0.6271,9.3003,52,0.6482,59.91
3.2683,0.7597,10.076,53,0.6288,58.12
3.3369,0.5859,9.2548,54,0.6381,58.97
3.3393,0.6236,9.5841,55,0.6555,60.58
3.3396,0.6258,9.5669,56,0.6485,59.94
3.3452,0.6209,9.4862,57,0.6454,59.65
3.3545,0.615,9.4929,58,0.6427,59.4
3.3412,0.6211,9.6213,59,0.6352,58.71
3.3372,0.5956,9.4808,60,0.6157,56.9
3.351,0.5899,9.4489,61,0.6171,57.03
3.3573,0.6131,9.5227,62,0.6434,59.47
3.3367,0.6233,9.5701,63,0.6278,58.02
3.3508,0.6138,9.4886,64,0.629,58.13
3.3453,0.5725,9.3782,65,0.6266,57.92
3.3478,0.6068,9.4952,66,0.6496,60.04
3.35,0.6091,9.4749,67,0.6337,58.57
3.3591,0.5998,9.4116,68,0.6299,58.21
3.3496,0.6065,9.4768,69,0.6183,57.15
3.3463,0.6056,9.4982,70,0.6069,56.1
3.441,1.0032,9.0359,1,1.7282,100.0
3.4253,1.0024,8.8721,2,1.5161,87.73
3.4259,1.0024,8.6284,3,1.5031,86.97
3.4236,1.0023,8.6314,4,1.4859,85.98
3.4211,1.0023,8.677,5,1.4695,85.03
3.4182,1.0024,8.7148,6,1.459,84.42
3.3914,1.0022,8.9415,7,1.4557,84.23
3.4052,1.0022,8.9568,8,1.4562,84.26
3.409,1.0022,8.8571,9,1.4441,83.56
3.4053,1.002,8.9512,10,1.4283,82.64
3.4032,1.0019,8.9662,11,1.42,82.16
3.3968,1.0019,8.9729,12,1.4043,81.26
3.3722,1.0021,9.0328,13,1.4234,82.36
3.3962,1.0019,8.8666,14,1.434,82.97
3.399,1.0017,8.9172,15,1.4185,82.08
3.3977,1.0016,8.924,16,1.4056,81.33
3.3924,1.0017,8.9913,17,1.389,80.37
3.3876,1.0017,9.0167,18,1.3723,79.41
3.3756,1.0016,8.9996,19,1.3616,78.78
3.3771,1.0017,9.0736,20,1.41,81.59
3.3739,1.0015,9.0357,21,1.3396,77.51
3.373,1.0018,9.0428,22,1.3292,76.91
3.3618,1.0014,9.1035,23,1.3182,76.27
3.3676,1.0013,9.0863,24,1.3124,75.94
3.362,1.0011,9.1135,25,1.2993,75.18
3.3608,1.001,8.9775,26,1.2877,74.51
3.3581,1.0012,9.2055,27,1.2865,74.44
3.3477,1.001,9.1456,28,1.272,73.6
3.3538,1.001,9.1114,29,1.2714,73.57
3.3507,1.001,9.1638,30,1.2615,73.0
3.349,1.0009,9.1653,31,1.2421,71.87
3.3446,1.0009,9.1798,32,1.2403,71.76
3.3205,1.0012,9.2742,33,1.2851,74.36
3.3493,1.0012,9.272,34,1.3043,75.47
3.3575,1.001,9.034,35,1.2779,73.94
3.3535,1.0009,9.1721,36,1.2723,73.62
3.3471,1.0008,9.0934,37,1.2478,72.2
3.3485,1.001,9.1199,38,1.2352,71.47
3.3328,1.0008,9.1853,39,1.2293,71.13
3.3438,1.0007,9.157,40,1.2239,70.82
3.3368,1.0004,9.0878,41,1.2054,69.75
3.3331,1.0004,9.1845,42,1.1958,69.19
3.3307,1.0005,9.215,43,1.1901,68.86
3.3218,1.0004,9.1853,44,1.1792,68.23
3.3274,1.0002,9.0467,45,1.1695,67.67
3.326,1.0001,9.262,46,1.1677,67.57
3.3222,1.0001,9.253,47,1.1579,67.0
3.326,1.0,9.2631,48,1.15,66.54
3.3115,1.0003,9.3311,49,1.1503,66.56
3.317,1.0002,9.2668,50,1.1349,65.67
3.3145,1.0003,9.2099,51,1.1381,65.85
3.3159,1.0001,9.1721,52,1.1237,65.02
3.2963,1.0008,9.2583,53,1.2141,70.25
3.3206,1.0005,9.3116,54,1.2119,70.13
3.3321,1.0003,9.3065,55,1.1971,69.27
3.3301,1.0001,9.3619,56,1.1823,68.41
3.3264,1.0,9.566,57,1.1645,67.38
3.3241,1.0001,9.6133,58,1.1536,66.75
3.2902,0.9997,9.6597,59,1.1602,67.13
3.3124,0.9999,9.6601,60,1.1712,67.77
3.3203,1.0,9.6107,61,1.1563,66.91
3.322,0.9998,9.5096,62,1.1411,66.03
3.317,0.9996,9.5538,63,1.1352,65.69
3.3048,0.9999,9.6893,64,1.2531,72.51
3.3236,0.9998,9.5465,65,1.205,69.73
3.3337,1.0003,9.4861,66,1.1912,68.93
3.3251,1.0001,9.529,67,1.1746,67.97
3.3265,0.9997,9.5198,68,1.1555,66.86
3.3257,0.9997,9.5086,69,1.1538,66.76
3.4753,0.9528,8.2724,1,1.6743,100.0
3.4766,0.9839,8.2107,2,1.5244,91.04
3.4708,0.9839,7.9545,3,1.5081,90.07
3.4676,0.9789,7.9859,4,1.4836,88.61
3.4628,0.9763,8.0094,5,1.4671,87.63
3.4592,0.9712,8.0336,6,1.4489,86.53
3.4409,0.9709,8.1508,7,1.4459,86.36
3.4481,0.9611,8.2309,8,1.4311,85.48
3.4497,0.9583,8.1469,9,1.4193,84.77
3.4449,0.9554,8.2519,10,1.4,83.62
3.4418,0.9528,8.235,11,1.3885,82.93
3.4345,0.9498,8.2692,12,1.3652,81.54
3.4301,0.9624,8.2366,13,1.406,83.98
3.4421,0.9529,8.1613,14,1.4058,83.96
3.4425,0.9498,8.253,15,1.3868,82.83
3.4339,0.9517,8.2916,16,1.3705,81.86
3.4328,0.9434,8.3181,17,1.3497,80.62
3.4274,0.9401,8.303,18,1.3252,79.15
3.4185,0.9372,8.326,19,1.3112,78.31
3.4157,0.9235,8.3881,20,1.3394,80.0
3.4189,0.9305,8.3048,21,1.2849,76.74
3.4148,0.9323,8.319,22,1.2817,76.55
3.4096,0.9268,8.4018,23,1.26,75.26
3.4076,0.9317,8.3953,24,1.2661,75.62
3.4072,0.9256,8.4193,25,1.2414,74.14
3.4029,0.9274,8.2933,26,1.2299,73.46
3.3987,0.9268,8.4919,27,1.2281,73.35
3.3945,0.9237,8.4371,28,1.214,72.51
3.3919,0.9289,8.4296,29,1.2173,72.71
3.3913,0.9283,8.4631,30,1.2073,72.11
3.3933,0.9244,8.4592,31,1.188,70.96
3.3839,0.9271,8.4932,32,1.1863,70.85
3.3867,0.9461,8.4662,33,1.2614,75.34
3.4021,0.9357,8.5531,34,1.2648,75.54
3.4046,0.9402,8.3428,35,1.2466,74.46
3.3977,0.9396,8.4815,36,1.2334,73.67
3.3945,0.9358,8.4252,37,1.2129,72.44
3.3971,0.9347,8.4717,38,1.1999,71.67
3.3846,0.9317,8.5105,39,1.1903,71.09
3.3821,0.9431,8.5302,40,1.1893,71.03
3.3808,0.9365,8.4206,41,1.1671,69.7
3.382,0.933,8.5122,42,1.1615,69.37
3.3764,0.9354,8.546,43,1.1556,69.02
3.373,0.935,8.4486,44,1.1489,68.62
3.3786,0.9346,8.3344,45,1.1436,68.3
3.3702,0.9406,8.549,46,1.1418,68.2
3.3679,0.9402,8.5456,47,1.1361,67.85
3.3731,0.9386,8.5307,48,1.1236,67.11
3.3571,0.9459,8.5881,49,1.132,67.61
3.3692,0.9389,8.5207,50,1.117,66.71
3.3578,0.9484,8.5094,51,1.12,66.9
3.3676,0.9414,8.4542,52,1.106,66.06
3.3725,0.9331,8.4766,53,1.1908,71.12
3.3821,0.9479,8.567,54,1.2012,71.75
3.3838,0.9564,8.6073,55,1.1907,71.12
3.386,0.9529,8.708,56,1.1764,70.26
3.3841,0.9524,9.0035,57,1.1628,69.45
3.3828,0.9518,9.0285,58,1.1516,68.78
3.3645,0.9517,9.0277,59,1.1584,69.18
3.3788,0.9458,9.0716,60,1.1692,69.83
3.3804,0.9518,9.0503,61,1.1588,69.21
3.3758,0.9578,8.9861,62,1.144,68.32
3.3745,0.9542,9.0369,63,1.1384,67.99
3.3851,0.927,9.0954,64,1.2213,72.94
3.3901,0.9527,9.0091,65,1.2031,71.86
3.392,0.9591,8.9581,66,1.1897,71.06
3.3862,0.9554,8.9726,67,1.1774,70.32
3.3838,0.9577,9.0371,68,1.1584,69.19
3.3819,0.9573,9.009,69,1.1567,69.09
3.4659,0.9277,7.9115,1,1.658,100.0
3.4593,0.9596,7.9589,2,1.5077,90.93
3.4552,0.9641,7.7089,3,1.4989,90.41
3.4576,0.9591,7.7119,4,1.4783,89.16
3.4576,0.9562,7.7337,5,1.4619,88.17
3.4541,0.9556,7.7138,6,1.451,87.51
3.4364,0.9578,7.8514,7,1.4517,87.56
3.4466,0.9503,7.9053,8,1.4444,87.12
3.4469,0.9524,7.8477,9,1.4327,86.41
3.4438,0.9494,7.9265,10,1.4172,85.48
3.4417,0.9492,7.9371,11,1.4058,84.79
3.4395,0.9439,7.9661,12,1.3903,83.85
3.43,0.9514,7.8867,13,1.4197,85.63
3.4425,0.9442,7.8104,14,1.4191,85.59
3.4435,0.9438,7.8697,15,1.4043,84.7
3.437,0.948,7.8733,16,1.3916,83.93
3.4351,0.9425,7.8883,17,1.375,82.93
3.4353,0.9366,7.9051,18,1.3545,81.7
3.4265,0.936,7.9279,19,1.344,81.06
3.4232,0.925,7.9504,20,1.3724,82.77
3.4288,0.9297,7.8911,21,1.3184,79.52
3.4247,0.9341,7.9119,22,1.3113,79.09
3.4203,0.9284,7.9731,23,1.297,78.23
3.4176,0.9362,7.9888,24,1.2995,78.38
3.4173,0.93,7.9902,25,1.2826,77.36
3.4115,0.9348,7.8827,26,1.2753,76.92
3.4066,0.9371,8.0547,27,1.2736,76.81
3.4049,0.9311,7.9895,28,1.2594,75.96
3.4037,0.9395,8.032,29,1.2632,76.19
3.4068,0.9359,8.0432,30,1.2492,75.34
3.4087,0.9323,8.0318,31,1.234,74.43
3.3973,0.9407,8.097,32,1.24,74.79
3.3993,0.9538,8.0225,33,1.3037,78.63
3.4117,0.9461,8.1082,34,1.3151,79.32
3.4176,0.9478,7.8977,35,1.2889,77.74
3.4079,0.956,8.0415,36,1.2877,77.67
3.4072,0.9496,7.9541,37,1.2673,76.44
3.4113,0.9488,7.9975,38,1.2506,75.43
3.3991,0.9486,8.0331,39,1.2487,75.31
3.398,0.9603,8.0328,40,1.248,75.27
3.3969,0.9539,7.972,41,1.2301,74.19
3.3949,0.9535,7.9858,42,1.2244,73.85
3.3923,0.9562,8.0559,43,1.2187,73.5
3.3935,0.9495,7.9822,44,1.2038,72.6
3.398,0.9493,7.8428,45,1.1948,72.06
3.3883,0.9617,8.0799,46,1.2052,72.69
3.3877,0.9583,8.0648,47,1.1956,72.11
3.3892,0.9605,8.0477,48,1.1888,71.7
3.3792,0.9641,8.0775,49,1.1916,71.87
3.3916,0.9542,7.9935,50,1.1727,70.73
3.3796,0.9704,7.9732,51,1.1841,71.42
3.3905,0.9569,7.9159,52,1.1577,69.82
3.391,0.9537,7.9383,53,1.2594,75.96
3.397,0.9719,8.0245,54,1.2659,76.35
3.4054,0.9746,8.0267,55,1.2473,75.23
3.4045,0.9743,8.0831,56,1.2328,74.36
3.4007,0.9773,8.2829,57,1.232,74.3
3.3996,0.977,8.2963,58,1.2208,73.63
3.387,0.9767,8.2804,59,1.2275,74.04
3.3948,0.9738,8.3469,60,1.2387,74.71
3.398,0.9803,8.3379,61,1.2284,74.09
3.3996,0.9802,8.2596,62,1.2095,72.95
3.3951,0.9834,8.2905,63,1.2082,72.87
3.4027,0.9566,8.3213,64,1.2999,78.4
3.4093,0.9773,8.2381,65,1.2691,76.55
3.4134,0.984,8.189,66,1.2555,75.72
3.4068,0.9872,8.2349,67,1.252,75.51
3.4062,0.9901,8.2383,68,1.2375,74.64
3.4067,0.9866,8.2194,69,1.2231,73.77
3.0534,1.9911,13.0529,1,0.8584,36.09
3.2129,1.8383,12.628,2,1.4209,59.74
3.185,1.9024,12.6252,3,1.3729,57.72
3.3418,1.7344,11.4628,4,1.3644,57.36
3.2626,2.0046,14.6698,5,2.3786,100.0
3.4448,0.8642,10.1597,6,1.0605,44.59
3.2264,1.6317,12.7478,7,1.007,42.33
3.2266,1.5415,12.8594,8,0.9299,39.09
3.2215,1.5481,12.7787,9,0.9232,38.81
3.3411,1.268,11.6008,10,0.9053,38.06
3.0646,1.9919,12.4622,11,0.8596,36.14
3.236,1.4316,12.6852,12,0.837,35.19
3.3068,1.2828,12.0709,13,0.8457,35.55
3.027,1.9913,12.9317,14,0.8071,33.93
3.0459,1.9901,12.531,15,0.7821,32.88
3.0556,1.9889,12.3355,16,0.7953,33.44
2.9848,1.991,13.1874,17,0.7752,32.59
3.2161,1.4761,12.7385,18,0.7712,32.42
3.0487,1.9881,12.4317,19,0.7585,31.89
2.9741,1.9894,13.3824,20,0.7349,30.9
3.0445,1.987,12.3009,21,0.7367,30.97
2.9772,1.9885,13.146,22,0.7094,29.82
3.0221,1.9865,12.4198,23,0.7186,30.21
2.9635,1.9878,13.2147,24,0.6914,29.07
3.0581,1.9679,14.106,1,0.8631,32.69
3.249,2.0001,12.8825,2,1.6488,62.45
3.277,2.0002,12.442,3,1.6016,60.66
3.2891,1.9994,12.0675,4,1.5518,58.78
3.3356,2.0056,15.2398,5,2.6401,100.0
3.2573,1.9977,12.3917,6,1.359,51.48
3.2496,1.9979,12.492,7,1.3742,52.05
3.2676,1.9973,12.224,8,1.3528,51.24
3.1511,1.9988,13.3864,9,1.3607,51.54
3.567,0.9813,9.395,10,0.5269,19.96
3.2521,1.9975,12.7182,11,1.4003,53.04
3.0875,1.9977,14.9391,12,1.4289,54.12
3.2036,1.235,12.1197,13,0.5737,21.73
3.2108,1.9855,12.0584,14,1.1792,44.66
3.1549,1.4447,13.5213,1,0.6435,27.61
3.3515,1.5428,12.3294,2,1.2932,55.48
3.4103,1.4747,11.7862,3,1.2289,52.72
3.399,1.5007,11.7918,4,1.2039,51.65
3.3505,1.8969,14.8553,5,2.3309,100.0
3.5508,0.7375,9.4074,6,1.0093,43.3
3.3747,1.4121,12.0043,7,0.9566,41.04
3.4289,1.2823,11.4203,8,0.902,38.7
3.3912,1.3408,11.8036,9,0.8898,38.17
3.4585,1.139,10.9391,10,0.8831,37.89
3.3319,1.6579,11.8832,11,0.8431,36.17
3.4455,1.2025,11.1046,12,0.8266,35.46
3.4313,1.1684,11.4068,13,0.8353,35.83
3.3092,1.6653,12.1984,14,0.8026,34.43
3.3216,1.6833,11.8253,15,0.7839,33.63
3.295,1.7406,11.836,16,0.7911,33.94
3.33,1.5729,12.01,17,0.7655,32.84
3.3919,1.3143,11.6895,18,0.7732,33.17
3.268,1.7653,11.9874,19,0.7605,32.63
3.2934,1.6393,12.3685,20,0.7376,31.65
3.2715,1.7554,11.8101,21,0.7392,31.71
3.3078,1.6006,12.0946,22,0.7015,30.09
3.2841,1.6881,11.797,23,0.7047,30.23
3.3119,1.5784,12.0794,24,0.6778,29.08
3.1345,1.8087,13.1477,1,0.8607,60.68
3.3543,1.619,11.7463,2,1.4183,100.0
3.3958,1.582,11.3756,3,1.3707,96.64
3.3984,1.6053,11.2426,4,1.3516,95.29
3.0828,1.9936,11.9886,1,1.0691,92.64
3.1103,1.9953,12.0599,2,1.1541,100.0
3.1105,1.9953,11.9679,3,1.1502,99.66
